0	0
346	0
346	1041702.2
346	2738114.233
346	4829865.011
346	7143791.805
346	9564934.087
346	12017595.44
346	14452538.82
346	16838330.2
346	19155487.94
346	21392529.66
346	23543302.51
346	25605181.24
346	27577853.04
346	29462499.15
346	31261244.71
346	32976789.76
346	34612162.73
346	36170556.6
346	37655220.82
346	39069390.86
346	40416243.01
346	41698866.22
346	42920245.35
346	44083251.9
346	45190639.92
346	46245045.08
346	47248986.01
346	48204866.88
346	49114980.93
346	49981514.37
346	50806550.63
346	51592074.65
346	52339977.16
346	53052058.93
346	53730034.88
346	54375538.05
346	54990123.45
346	55575271.73
346	56132392.72
346	56662828.74
346	57167857.9
346	57648697.08
346	58106504.9
346	58542384.52
346	58957386.23
346	59352510.05
346	59728708.08
346	60086886.83
346	60427909.41
346	60752597.55
346	61061733.65
346	61356062.63
346	61636293.72
346	61903102.19
346	62157130.96
346	62398992.16
346	62629268.59
346	62848515.15
346	63057260.15
346	63256006.6
346	63445233.41
346	63625396.56
346	63796930.18
346	63960247.61
346	64115742.4
346	64263789.24
346	64404744.87
346	64538948.95
346	64666724.87
346	64788380.52
346	64904209.07
346	65014489.61
346	65119487.89
346	65219456.92
346	65314637.59
346	65405259.26
346	65491540.3
346	65573688.61
346	65651902.16
346	65726369.39
346	65797269.77
346	65864774.13
346	65929045.14
346	65990237.67
346	66048499.17
346	66103970.04
346	66156783.95
346	66207068.15
346	66254943.83
346	66300526.33
346	66343925.5
346	66385245.92
346	66424587.17
346	66462044.02
346	66497706.76
346	66531661.3
346	66563989.48
346	66594769.19
346	66624074.6
346	66651976.33
346	66678541.61
346	66703834.45
346	66727915.81
346	66750843.71
346	66772673.4
346	66793457.48
346	66813246.04
346	66832086.76
346	66850025.04
346	66867104.1
346	66883365.1
346	66898847.23
346	66913587.79
346	66927622.29
346	66940984.57
346	66953706.82
346	66965819.69
346	66977352.37
346	66988332.66
346	66998787.01
346	67008740.61
346	67018217.45
346	67027240.36
346	67035831.1
346	67044010.34
346	67051797.82
346	67059212.29
346	67066271.62
346	67072992.81
346	67079392.07
346	67085484.82
346	67091285.74
346	67096808.8
346	67102067.31
346	67107073.95
346	67111840.78
346	67116379.29
346	67120700.41
346	67124814.55
346	67128731.63
346	67132461.1
346	67136011.92
346	67139392.67
346	67142611.48
346	67145676.12
346	67148593.97
346	67151372.06
346	67154017.08
346	67156535.41
346	67158933.11
346	67161215.97
346	67163389.49
346	67165458.89
346	67167429.18
346	67169305.09
346	67171091.14
346	67172791.65
346	67174410.71
346	67175952.22
346	67177419.89
346	67178817.26
346	67180147.7
346	67181414.41
346	67182620.45
346	67183768.73
346	67184862
346	67185902.91
346	67186893.95
346	67187837.53
346	67188735.92
346	67189591.27
346	67190405.65
346	67191181.03
346	67191919.26
346	67192622.14
346	67193291.34
346	67193928.5
346	67194535.13
346	67195112.71
346	67195662.63
346	67196186.2
346	67196684.7
346	67197159.31
346	67197611.2
346	67198041.44
346	67198451.07
346	67198841.08
346	67199212.41
346	67199565.96
346	67199902.57
346	67200223.06
346	67200528.19
346	67200818.71
346	67201095.32
346	67201358.67
346	67201609.42
346	67201848.15
346	67202075.45
346	67202291.86
346	67202497.9
346	67202694.08
346	67202880.85
346	67203058.69
346	67203228
346	67203389.2
346	67203542.69
346	67203688.82
346	67203827.95
346	67203960.42
346	67204086.54
346	67204206.62
346	67204320.95
346	67204429.81
346	67204533.45
346	67204632.12
346	67204726.07
346	67204815.52
346	67204900.68
346	67204981.77
346	67205058.97
346	67205132.48
346	67205202.46
346	67205269.09
346	67205332.53
346	67205392.93
346	67205450.44
346	67205505.19
346	67205557.32
346	67205606.96
346	67205654.21
346	67205699.2
346	67205742.04
346	67205782.83
346	67205821.66
346	67205858.63
346	67205893.83
346	67205927.35
346	67205959.26
346	67205989.64
346	67206018.57
346	67206046.11
346	67206072.33
346	67206097.29
346	67206121.06
346	67206143.7
346	67206165.24
346	67206185.76
346	67206205.29
346	67206223.89
346	67206241.59
346	67206258.45
346	67206274.5
346	67206289.78
346	67206304.33
346	67206318.19
346	67206331.38
346	67206343.93
346	67206355.89
346	67206367.27
346	67206378.11
346	67206388.43
346	67206398.26
346	67206407.61
346	67206416.52
346	67206425
346	67206433.07
346	67206440.76
346	67206448.07
346	67206455.04
346	67206461.68
346	67206467.99
346	67206474.01
346	67206479.73
346	67206485.18
346	67206490.37
346	67206495.32
346	67206500.02
346	67206504.5
346	67206508.77
346	67206512.83
346	67206516.69
346	67206520.38
346	67206523.88
346	67206527.22
346	67206530.39
346	67206533.42
346	67206536.3
346	67206539.04
346	67206541.65
346	67206544.14
346	67206546.5
346	67206548.76
346	67206550.9
346	67206552.95
346	67206554.89
346	67206556.74
346	67206558.51
346	67206560.18
346	67206561.78
346	67206563.3
346	67206564.75
346	67206566.13
346	67206567.44
346	67206568.7
346	67206569.89
346	67206571.02
346	67206572.1
346	67206573.13
346	67206574.1
346	67206575.04
346	67206575.92
346	67206576.77
346	67206577.57
346	67206578.34
346	67206579.06
346	67206579.76
346	67206580.42
346	67206581.05
346	67206581.65
346	67206582.22
346	67206582.76
346	67206583.28
346	67206583.77
346	67206584.24
346	67206584.68
346	67206585.11
346	67206585.51
346	67206585.9
346	67206586.26
346	67206586.61
346	67206586.94
346	67206587.26
346	67206587.56
346	67206587.85
346	67206588.12
346	67206588.38
346	67206588.63
346	67206588.86
346	67206589.09
346	67206589.3
346	67206589.51
346	67206589.7
346	67206589.88
346	67206590.06
346	67206590.23
346	67206590.39
346	67206590.54
346	67206590.68
346	67206590.82
346	67206590.95
346	67206591.07
346	67206591.19
346	67206591.31
346	67206591.41
346	67206591.51
346	67206591.61
346	67206591.71
346	67206591.79
346	67206591.88
346	67206591.96
346	67206592.03
346	67206592.11
346	67206592.18
346	67206592.24
346	67206592.3
346	67206592.36
346	67206592.42
346	67206592.47
346	67206592.53
346	67206592.57
346	67206592.62
346	67206592.67
346	67206592.71
346	67206592.75
346	67206592.79
346	67206592.82
346	67206592.86
346	67206592.89
346	67206592.92
346	67206592.95
346	67206592.98
346	67206593.01
346	67206593.03
346	67206593.06
346	67206593.08
346	67206593.1
346	67206593.13
346	67206593.15
346	67206593.17
346	67206593.18
346	67206593.2
346	67206593.22
346	67206593.23
346	67206593.25
346	67206593.26
346	67206593.28
346	67206593.29
346	67206593.3
346	67206593.31
346	67206593.33
346	67206593.34
346	67206593.35
346	67206593.36
346	67206593.36
346	67206593.37
346	67206593.38
346	67206593.39
346	67206593.4
346	67206593.4
346	67206593.41
346	67206593.42
346	67206593.42
346	67206593.43
346	67206593.44
346	67206593.44
346	67206593.45
346	67206593.45
346	67206593.46
346	67206593.46
346	67206593.46
346	67206593.47
346	67206593.47
346	67206593.48
346	67206593.48
346	67206593.48
346	67206593.49
346	67206593.49
346	67206593.49
346	67206593.49
346	67206593.5
346	67206593.5
346	67206593.5
346	67206593.5
346	67206593.51
346	67206593.51
346	67206593.51
346	67206593.51
346	67206593.51
346	67206593.52
346	67206593.52
346	67206593.52
346	67206593.52
346	67206593.52
346	67206593.52
346	67206593.52
346	67206593.53
346	67206593.53
346	67206593.53
346	67206593.53
346	67206593.53
346	67206593.53
346	67206593.53
346	67206593.53
346	67206593.53
346	67206593.53
346	67206593.53
346	67206593.53
346	67206593.54
346	67206593.54
346	67206593.54
346	67206593.54
346	67206593.54
346	67206593.54
346	67206593.54
346	67206593.54
346	67206593.54
346	67206593.54
346	67206593.54
346	67206593.54
346	67206593.54
346	67206593.54
346	67206593.54
346	67206593.54
346	67206593.54
346	67206593.54
346	67206593.54
346	67206593.54
346	67206593.54
346	67206593.54
346	67206593.54
346	67206593.54
346	67206593.54
346	67206593.54
346	67206593.54
346	67206593.54
346	67206593.55
346	67206593.55
346	67206593.55
346	67206593.55
346	67206593.55
346	67206593.55
346	67206593.55
346	67206593.55
346	67206593.55
346	67206593.55
346	67206593.55
346	67206593.55
346	67206593.55
346	67206593.55
346	67206593.55
346	67206593.55
346	67206593.55
346	67206593.55
346	67206593.55
346	67206593.55
346	67206593.55
346	67206593.55
346	67206593.55
346	67206593.55
346	67206593.55
346	67206593.55
346	67206593.55
346	67206593.55
346	67206593.55
346	67206593.55
346	67206593.55
346	67206593.55
346	67206593.55
346	67206593.55
346	67206593.55
346	67206593.55
346	67206593.55
346	67206593.55
346	67206593.55
346	67206593.55
346	67206593.55
346	67206593.55
346	67206593.55
346	67206593.55
346	67206593.55
346	67206593.55
346	67206593.55
346	67206593.55
346	67206593.55
346	67206593.55
346	67206593.55
346	67206593.55
346	67206593.55
346	67206593.55
346	67206593.55
346	67206593.55
346	67206593.55
346	67206593.55
346	67206593.55
346	67206593.55
346	67206593.55
346	67206593.55
346	67206593.55
346	67206593.55
346	67206593.55
346	67206593.55
346	67206593.55
346	67206593.55
346	67206593.55
346	67206593.55
346	67206593.55
346	67206593.55
346	67206593.55
346	67206593.55
346	67206593.55
346	67206593.55
346	67206593.55
346	67206593.55
346	67206593.55
346	67206593.55
346	67206593.55
346	67206593.55
346	67206593.55
346	67206593.55
346	67206593.55
346	67206593.55
346	67206593.55
346	67206593.55
346	67206593.55
346	67206593.55
346	67206593.55
346	67206593.55
346	67206593.55
346	67206593.55
346	67206593.55
346	67206593.55
346	67206593.55
346	67206593.55
346	67206593.55
346	67206593.55
346	67206593.55
346	67206593.55
